mapping_num,description,omop_concept_id,omop_concept_name
DX04709,Seizure (convulsive) NOS,374924,Generalized convulsive epilepsy
DX04710,Seizure disorder(symptom),4029498,Seizure disorder
DX04711,Febrile convulsions,444413,Pyrexial convulsion
DX04712,Other and unspecified convulsions,377091,Fits - convulsions
DX04713,"Shock, unspecified",201965,Shock
DX04714,"Shock, unspecified",201965,Shock
DX04715,Generalized enlarged lymph nodes,4165998,Generalised enlarged lymph nodes
DX04716,Lymphadenopathy NOS,4165998,Generalised enlarged lymph nodes
DX04717,"Oedema, nec",433595,Interstitial edema
DX04718,Localized edema,4171917,Localized edema
DX04719,Generalized edema,4155910,"Edema, generalized"
DX04720,"Edema, unspecified",433595,Interstitial edema
DX04721,Localized oedema,4171917,Localized edema
DX04722,Generalized oedema,40483532,Anasarca
DX04723,"Oedema, unspecified",433595,Interstitial edema
DX04724,Hyperhidrosis,138565,Hyperhydrosis disorder
DX04725,Localized hyperhidrosis,4168217,Generalized hyperhidrosis
DX04726,Hyperhidrosis,4168217,Generalized hyperhidrosis
DX04727,Localized hyperhidrosis,141652,Localised hyperhidrosis
DX04728,Delayed milestone,436233,Delayed milestone
DX04729,Late talker,436233,Delayed milestone
DX04730,Other lack of expected normal physiological development,40486120,Delay in physiological development
DX04731,Failure to gain weight,4270276,Failure to gain weight
DX04732,Failure to thrive,4200326,Failure to thrive
DX04733,"Lack of expected normal physiological development, unspecified",40486120,Delay in physiological development
DX04734,Developmental delay,436077,Developmental delay
DX04735,Delayed milestone,436233,Delayed milestone
DX04736,Other lack of expected normal physiological development,40486120,Delay in physiological development
DX04737,"Lack of expected normal physiological development, unspecified",40486120,Delay in physiological development
DX04738,Anorexia,441407,Appetite loss - anorexia
DX04739,Abnormal weight loss,435928,Abnormal decrease in weight
DX04740,Abnormal weight gain,439141,Abnormal increase in weight
DX04741,Anorexia,442165,Loss of appetite
DX04742,Abnormal weight loss,435928,Abnormal decrease in weight
DX04743,Abnormal weight gain,439141,Abnormal increase in weight
DX04744,"Dry mouth, unspecified",27587,Disturbance of salivary secretion
DX04745,"Dry mouth, unspecified",4226991,Clinical xerostomia
DX04746,Unknown and unspecified causes of morbidity,4192174,Illness
DX04747,Elevated blood glucose level,4214376,Hyperglycemia
DX04748,Abnormal glucose tolerance test,440216,Abnormal glucose tolerance test
DX04749,Impaired glucose tolerance,4311629,Impaired glucose tolerance
DX04750,Impaired fasting glucose,4308509,Impaired fasting glycaemia
DX04751,"Hyperglycemia, unspecified",438557,Abnormal glucose level
DX04752,Abnormal glucose tolerance test,440216,Abnormal glucose tolerance test
DX04753,"Hyperglycaemia, unspecified",4214376,Hyperglycemia
DX04754,False positive serological test for syphilis,433030,False-positive serological test for syphilis
DX04755,Isolated proteinuria,75650,Proteinuria
DX04756,Proteinuria NOS (transient),4237908,Functional proteinuria
DX04757,Abnormal cytological findings in specimens from female genital organs,4171912,Abnormal cytological findings in specimens from female genital organs
DX04758,Abnormal Papanicolaou smear findings in specimens from female genital organs,435935,Body substance analysis finding
DX04759,Abnormal findings on diagnostic imaging of lung,437677,Abnormal findings on diagnostic imaging of lung
DX04760,Lung mass NOS,4203096,Lung mass
DX04761,Abnormal findings on diagnostic imaging of breast,434169,Abnormal findings on diagnostic imaging of breast
DX04762,Abnormal electrocardiogram [ECG][EKG],138255,Abnormal cardiovascular function
DX04763,Abnormal results of kidney function studies,437992,Abnormal results of kidney function studies
DX04764,Abnormal results of liver function studies,438878,Abnormal results of liver function studies
DX04765,Abnormal results of kidney function studies,437992,Abnormal results of kidney function studies
DX04766,Abnormal results of liver function studies,438878,Abnormal results of liver function studies
DX04767,"Other sudden death, cause unknown",4171903,"Sudden death, cause unknown"
DX04768,"Other sudden death, cause unknown",4171903,"Sudden death, cause unknown"
DX04769,Death on arrival,4269348,D.O.A.
DX04770,Superficial injury of head,4086195,Superficial injury of head
DX04771,Superficial injury of scalp,4167105,Superficial injury of scalp
DX04772,Subgaleal hematoma,433633,Late effect of superficial injury
DX04773,Contusion of eyelid and periocular area,4152163,Injury of eye region
DX04773,Contusion of eyelid and periocular area,4333982,Contusion of eyelid
DX04774,Other superficial injuries of eyelid and periocular area                                                                        ,373648,Superficial injury of eyelid AND/OR periocular area
DX04775,Superficial injury of nose,4108637,Superficial injury of nose
DX04776,Superficial injury of ear,4053584,Superficial injury
DX04777,Superficial injury of lip and oral cavity,4002661,Superficial injury of mouth
DX04777,Superficial injury of lip and oral cavity,4144389,Injury of lip
DX04778,"Superficial injury of lip and oral cavity, other injury",4053584,Superficial injury
DX04779,"Superficial injury of lip and oral cavity, unspecified injury",4053584,Superficial injury
DX04780,Multiple superficial injuries of head,4050699,Multiple superficial injuries of head
DX04781,Superficial injury of other parts of head,4053584,Superficial injury
DX04782,"Superficial injury of other parts of head, contusion",4053584,Superficial injury
DX04783,Superficial injury of head,4086195,Superficial injury of head
DX04784,"Superficial injury of head, part unspecified, contusion",4086195,Superficial injury of head
DX04785,Superficial injury of scalp,4167105,Superficial injury of scalp
DX04786,Contusion of eyelid and periocular area,4152163,Injury of eye region
DX04786,Contusion of eyelid and periocular area,4333982,Contusion of eyelid
DX04787,Other superficial injuries of eyelid and periocular area,373648,Superficial injury of eyelid AND/OR periocular area
DX04788,Superficial injury of nose,4108637,Superficial injury of nose
DX04789,Superficial injury of ear,4106678,Superficial injury of ear region
DX04790,Superficial injury of lip and oral cavity,4002661,Superficial injury of mouth
DX04790,Superficial injury of lip and oral cavity,4144389,Injury of lip
DX04791,"Superficial injury of lip and oral cavity, other injury",4002661,Superficial injury of mouth
DX04792,"Superficial injury of lip and oral cavity, unspecified injury",4002661,Superficial injury of mouth
DX04793,Multiple superficial injuries of head,4050699,Multiple superficial injuries of head
DX04794,Superficial injury of other parts of head,4086195,Superficial injury of head
DX04795,"Superficial injury of other parts of head, contusion",4086195,Superficial injury of head
DX04796,"Superficial injury of head, part unspecified",4086195,Superficial injury of head
DX04797,"Superficial injury of head, part unspecified, contusion",4086195,Superficial injury of head
DX04798,Open wound of head,4243161,Open wound of head
DX04799,Open wound of scalp,4051004,Open wound of scalp
DX04800,Open wound of eyelid and periocular area,4096635,Open wound of eyelid
DX04800,Open wound of eyelid and periocular area,4096636,Periocular open wound
DX04801,Laceration of eyelid,4338755,Laceration of eyelid
DX04802,Open wound of nose,4051005,Open wound of nose
DX04803,"Open wound of nose, external skin",4051005,Open wound of nose
DX04804,Open wound of ear,4034214,Open wound of ear
DX04805,Open wound of cheek and temporomandibular area,4052824,Open wound of cheek
DX04806,Open wound of cheek,4052824,Open wound of cheek
DX04807,Open wound of mandibular region,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04808,Open wound of lip and oral cavity,4049960,Open wound of lip
DX04808,Open wound of lip and oral cavity,4052826,Open wound in mouth
DX04809,"Open wound of lip and oral cavity, part unspecified",4049960,Open wound of lip
DX04810,Open wound of lip,4049960,Open wound of lip
DX04811,Multiple open wound of head,4012560,Multip
DX04812,Open wound of other parts of head,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04813,Open wound of face without complication,140259,Open wound of face without complication
DX04814,Open wound of face with complication,138601,Open wound of face with complication
DX04815,Open wound of head,4243161,Open wound of head
DX04816,Open wound of scalp,4051004,Open wound of scalp
DX04817,Open wound of eyelid and periocular area,4096635,Open wound of eyelid
DX04817,Open wound of eyelid and periocular area,4096636,Periocular open wound
DX04818,Open wound of nose,4051005,Open wound of nose
DX04819,"Open wound of nose, external skin",4116705,Open wound of nasal skin
DX04820,Open wound of ear,4034214,Open wound of ear
DX04821,Open wound of cheek and temporomandibular area,4052824,Open wound of cheek
DX04822,Open wound of cheek,4052824,Open wound of cheek
DX04823,Open wound of mandibular region,4049957,Open wound of face
DX04824,Open wound of lip and oral cavity,4049960,Open wound of lip
DX04824,Open wound of lip and oral cavity,4052826,Open wound in mouth
DX04825,Open wound of lip,4049960,Open wound of lip
DX04826,"Open wound of lip and oral cavity, part unspecified",4052826,Open wound in mouth
DX04827,Multiple open wound of head,4329247,Open wounds of multiple sites of hand
DX04828,Open wound of other parts of head,4243161,Open wound of head
DX04829,"Open wound of head, part unspecified",4243161,Open wound of head
DX04830,Fracture of skull and facial bones,4011508,Fracture of skull and facial bones
DX04831,Fracture of vault of skull,4168152,Fracture of vault of skull
DX04832,Closed linear fracture of vault of skull,40482446,Linear fracture of vault of skull
DX04833,Fracture of base of skull,4082029,Fracture of base of skull
DX04834,Fracture of nasal bones,4134318,Fractured nasal bones
DX04835,"Fracture of orbital floor, closed",435661,Closed orbital blow-out fracture
DX04836,"Blow out fracture, closed",435661,Closed orbital blow-out fracture
DX04837,"Blow out fracture, open",379157,Open blow-out fracture orbit
DX04838,Fracture of malar and maxillary bones,4011509,Fracture of malar and maxillary bones
DX04839,Fracture of zygoma,4134317,Fracture of zygoma
DX04840,"Other fracture of malar and maxillary bones, closed",373035,Closed fracture of malar AND/OR maxillary bones
DX04841,Fracture of tooth,4264073,Fracture of tooth
DX04842,Fracture of crown of tooth with pulpal involvement,436263,Broken tooth without complication
DX04843,Fracture of tooth with pulp involve,4264073,Fracture of tooth
DX04844,"Fracture of tooth, unspecified",4264073,Fracture of tooth
DX04845,Fractrue of tooth without pulp involve,4264073,Fracture of tooth
DX04846,Fractrue of tooth with pulp involve,4264073,Fracture of tooth
DX04847,Root fracture,436263,Broken tooth without complication
DX04848,Fractrue of crown & root,436263,Broken tooth without complication
DX04849,Fracture of mandible,4138294,Fracture of mandible
DX04850,"Fracture of mandible of unspecified site, closed",380859,Closed fracture of lower jaw bone
DX04851,"Frontozygomaticomaxillary complex fracture,closed",443458,Closed fracture of facial bone
DX04852,"Frontozygomaticomaxillary complex fracture, closed",443458,Closed fracture of facial bone
DX04853,Fracture of maxillary alveolus,4136702,Fracture of maxillary alveolar bone
DX04854,Fracture of other skull and facial bones,4011508,Fracture of skull and facial bones
DX04855,"Fracture of medial wall of orbit, closed",4135735,Fracture of medial wall of orbit
DX04856,Fracture of skull and facial bones,4011508,Fracture of skull and facial bones
DX04857,Fracture of vault of skull,4168152,Fracture of vault of skull
DX04858,Fracture of base of skull,4082029,Fracture of base of skull
DX04859,Fracture of nasal bones,4134318,Fractured nasal bones
DX04860,Fracture of orbital floor,4011012,Orbital floor fracture
DX04861,Fracture of malar and maxillary bones,4011509,Fracture of malar and maxillary bones
DX04862,"Fracture of zygomatic arch fracture, closed",4150497,Closed fracture of zygomatic arch
DX04863,"Other fracture of malar and maxillary bones, closed",373035,Closed fracture of malar AND/OR maxillary bones
DX04864,Fracture of tooth,4264073,Fracture of tooth
DX04865,Fracture of crown of tooth with pulpal involvement,4133612,Tooth crown fracture
DX04866,"Fracture of tooth, unspecified",4264073,Fracture of tooth
DX04867,Fracture of mandible,4138294,Fracture of mandible
DX04868,"Fracture of angle of mandible, closed",436829,Closed fracture of angle of jaw
DX04869,"Fracture of symphysis of mandible, closed",434181,Closed fracture of symphysis of body of mandible
DX04870,Fracture of other skull and facial bones,4011508,Fracture of skull and facial bones
DX04871,"Fracture of medial wall of orbit, closed",4135735,Fracture of medial wall of orbit
DX04872,Dislocation of jaw,4216978,Dislocation of jaw
DX04873,Dislocation of tooth,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04874,Subluxation of tooth,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04875,Avulasion of tooth [exarticulation],443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04876,"Dislocation of tooth, unspecified",443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04877,Sprain and strain of jaw,441460,Late effect of sprain AND/OR strain without tendon injury
DX04878,Dislocation of jaw,4216978,Dislocation of jaw
DX04879,Dislocation of tooth,4050079,Luxation of tooth
DX04880,Subluxation of septal cartilage of nose,4090883,Nasal septal caudal dislocation
DX04881,Avulasion of tooth [exarticulation],4003508,Complete avulsion of tooth
DX04882,"Dislocation of tooth, unspecified",4050079,Luxation of tooth
DX04883,Sprain and strain of jaw,75103,Sprain of jaw
DX04884,Injury of facial nerve,382014,Injury of facial nerve
DX04885,Injury of facial nerve,382014,Injury of facial nerve
DX04886,Injury of eye and orbit,381444,Black eye
DX04887,Injury of conjunctiva and corneal abrasion without mention of foreign body,4312493,Corneal abrasion
DX04887,Injury of conjunctiva and corneal abrasion without mention of foreign body,43531686,Abrasion of conjunctiva
DX04888,Corneal abrasion,4312493,Corneal abrasion
DX04889,Superficial injury of cornea,373638,Superficial injury of cornea
DX04890,Contusion of eyeball and orbital tissues,434203,Late effect of contusion
DX04890,Contusion of eyeball and orbital tissues,438047,Contusion of orbital tissues
DX04891,Traumatic hyphema,4335983,Traumatic hyphaema
DX04892,Ocular laceration and rupture with prolapse or loss of intraocular tissue,375404,Ocular laceration with prolapse AND/OR exposure of intraocular tissue
DX04893,Ocular laceration without prolapse or loss of intraocular tissue,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04894,Penetrating wound of orbit with or without foreign body,443751,"Late effect of open wound of head, neck AND/OR trunk"
DX04895,Penetrating wound of eyeball with foreign body,442337,Penetration of eyeball with nonmagnetic foreign body
DX04896,Other injuries of eye and orbit,4095546,Injury of orbit proper
DX04896,Other injuries of eye and orbit,4152163,Injury of eye region
DX04897,"Injury of eye and orbit, part unspecified",435119,Sequela of injury
DX04898,Injury of eye NOS,435119,Sequela of injury
DX04899,Injury of conjunctiva and corneal abrasion without mention of foreign body,4312493,Corneal abrasion
DX04899,Injury of conjunctiva and corneal abrasion without mention of foreign body,43531686,Abrasion of conjunctiva
DX04900,Corneal abrasion,4312493,Corneal abrasion
DX04901,Contusion of eyeball and orbital tissues,381174,Contusion of globe of eye
DX04901,Contusion of eyeball and orbital tissues,438047,Contusion of orbital tissues
DX04902,Ocular laceration and rupture with prolapse or loss of intraocular tissue,375404,Ocular laceration with prolapse AND/OR exposure of intraocular tissue
DX04903,Ocular laceration without prolapse or loss of intraocular tissue,380575,Ocular laceration without intraocular prolapse
DX04904,Penetrating wound of eyeball with foreign body,432756,Penetrating wound of orbit with foreign body
DX04905,Other injuries of eye and orbit,4095546,Injury of orbit proper
DX04905,Other injuries of eye and orbit,4152163,Injury of eye region
DX04906,"Injury of eye and orbit, unspecified",4152163,Injury of eye region
DX04907,Intracranial injury,437409,Intracranial injury
DX04908,Concussion,439183,Concussion
DX04909,"Concussion, unspecified, Without open intracranial wound",373056,Brain injury without open intracranial wound AND with concussion
DX04910,Diffuse brain injury,4096616,Diffuse brain injury
DX04911,Cerebral contusion,4146496,Contusion of brain
DX04912,Traumatic intracerebral hemorrhage,42872427,Cerebral haemorrhage following injury
DX04913,Diffuse brain injury with open intracranial wound,438590,Brain injury with open intracranial wound
DX04914,"Diffuse cerebral contusions, without open intracranial wound",4096616,Diffuse brain injury
DX04915,Cerebral hemorrhage without open intracranial wound,376713,Cerebral hemorrhage
DX04916,Focal brain injury,4016540,Focal brain injury
DX04917,Epidural hemorrhage,436430,Nontraumatic extradural haemorrhage
DX04918,Traumatic subdural hemorrhage,4017107,Traumatic subdural haemorrhage
DX04919,Traumatic subarachnoid hemorrhage,432923,SAH - Subarachnoid haemorrhage
DX04920,Other intracranial injuries,437409,Intracranial injury
DX04921,"Trumatic intracranial hemorrhage, NOS without open intracranial wound",434785,Intracranial hemorrhage following injury with open intracranial wound
DX04922,Traumatic pneumocephalus,4032015,Pneumocephalus
DX04923,Intracranial injury,437409,Intracranial injury
DX04924,Concussion,439183,Concussion
DX04925,"Concussion, unspecified, Without open intracranial wound",373056,Brain injury without open intracranial wound AND with concussion
DX04926,Traumatic cerebral oedema,4048796,Traumatic cerebral oedema
DX04927,Diffuse brain injury,4096616,Diffuse brain injury
DX04928,Focal brain injury,4016540,Focal brain injury
DX04929,Epidural haemorrhage,436430,Nontraumatic extradural haemorrhage
DX04930,Traumatic subdural haemorrhage,4017107,Traumatic subdural haemorrhage
DX04931,Traumatic subarachnoid haemorrhage,432923,SAH - Subarachnoid haemorrhage
DX04932,Other intracranial injuries,437409,Intracranial injury
DX04933,Avulsion of scalp,4001487,Avulsion of scalp
DX04934,Traumatic amputation of ear,4052818,Traumatic amputation of ear
DX04935,Avulsion of scalp,4001487,Avulsion of scalp
DX04936,Other and unspecified injuries of head,4086195,Superficial injury of head
DX04937,Traumatic rupture of ear drum,376555,Open wound of ear drum without complication
DX04938,Traumatic drum perforation,376555,Open wound of ear drum without complication
DX04939,Unspecified injury of head,435119,Sequela of injury
DX04940,"Injury of face, NOS",435119,Sequela of injury
DX04941,Traumatic rupture of ear drum,375292,Perforation of tympanic membrane
DX04942,Unspecified injury of head,375415,Injury of head region
DX04943,Superficial injury of neck,4170635,Superficial injury of neck
DX04944,Superficial injury of neck,4170635,Superficial injury of neck
DX04945,Fracture of neck,4129393,Fracture of neck
DX04946,Fracture of second cervical vertebra,4008354,Fracture of second cervical vertebra
DX04947,Fracture of other specified cervical vertebra,4129393,Fracture of neck
DX04948,Multiple fractures of cervical spine,4008355,Multiple fractures of cervical spine
DX04949,Fracture of neck,4129393,Fracture of neck
DX04950,"Fracture of cervical spine NOS, closed",437993,Closed fracture of cervical spine
DX04951,Fracture of second cervical vertebra,4008354,Fracture of second cervical vertebra
DX04952,Fracture of other specified cervical vertebra,4129393,Fracture of neck
DX04953,"Dislocation, sprain and strain of joints and ligaments at neck level",30234,Cervical sprain
DX04953,"Dislocation, sprain and strain of joints and ligaments at neck level",4195780,Dislocated neck
DX04953,"Dislocation, sprain and strain of joints and ligaments at neck level",4235775,Strain of tendon of neck
DX04954,Traumatic rupture of cervical intervertebral disc,4059254,Traumatic rupture of cervical intervertebral disc
DX04955,Sprain and strain of cervical spine,4235779,Cervical strain
DX04955,Sprain and strain of cervical spine,441460,Late effect of sprain AND/OR strain without tendon injury
DX04956,Whiplash injury,441460,Late effect of sprain AND/OR strain without tendon injury
DX04957,Sprain and strain of joints and ligaments of other and unspecified parts of neck,30234,Cervical sprain
DX04957,Sprain and strain of joints and ligaments of other and unspecified parts of neck,4235775,Strain of tendon of neck
DX04958,Traumatic rupture of cervical intervertebral disc,4059254,Traumatic rupture of cervical intervertebral disc
DX04959,Sprain and strain of cervical spine,30234,Cervical sprain
DX04959,Sprain and strain of cervical spine,4235779,Cervical strain
DX04960,Sprain and strain of joints and ligaments of other and unspecified parts of neck,30234,Cervical sprain
DX04960,Sprain and strain of joints and ligaments of other and unspecified parts of neck,4235775,Strain of tendon of neck
DX04961,Injury of nerves and spinal cord at neck level,4062251,Injury of nerves and spinal cord at neck level
DX04962,Other and unspecified injuries of cervical spinal cord,438905,Sequelae of injury of spinal cord
DX04963,"Injury of cervical spinal cord, NOS",438905,Sequelae of injury of spinal cord
DX04964,Injury of nerve root of cervical spine,441722,"Late effect of injury to nerve roots, spinal plexus AND/OR other nerves of trunk"
DX04965,Injury of brachial plexus,374221,Injury of brachial plexus
DX04966,Injury of nerves and spinal cord at neck level,4062251,Injury of nerves and spinal cord at neck level
DX04967,Concussion and oedema of cervical spinal cord,4054876,Concussion and oedema of cervical spinal cord
DX04968,Other and unspecified injuries of cervical spinal cord,4226266,Cervical spinal cord injury
DX04969,Injury of nerve root of cervical spine,138612,Cervical nerve root injury
DX04970,Injury of brachial plexus,374221,Injury of brachial plexus
DX04971,Injury of muscle and tendon at neck level,4057044,Injury of muscle and tendon at neck level
DX04972,Contusion of thorax,434203,Late effect of contusion
DX04973,Contusion of front wall of thorax,434203,Late effect of contusion
DX04974,Contusion of thorax,4154579,Injury of thoracic cavity
DX04975,Contusion of front wall of thorax,81175,Contusion of chest
DX04976,"Fracture of rib(s), sternum and thoracic spine",4053828,Fracture of thoracic vertebra
DX04976,"Fracture of rib(s), sternum and thoracic spine",4142905,Fracture of rib
DX04976,"Fracture of rib(s), sternum and thoracic spine",4302740,Fracture of sternum
DX04977,Fracture of thoracic vertebra,4053828,Fracture of thoracic vertebra
DX04978,Compression fracure of thoracic spine,4179527,Compression fracture of vertebral column
DX04979,"Fracture of thoracic vertebra, level unspecified, closed",4013596,Closed fracture thoracic vertebra
DX04980,Closed multiple fracture of thoracic spine,4209549,Closed multiple fractures of thoracic spine
DX04981,Fracture of sternum,4302740,Fracture of sternum
DX04982,Fracture of rib,4142905,Fracture of rib
DX04983,"Fracture of one rib, other than first rib, closed",75941,Closed fracture of one rib
DX04984,Multiple fracture of ribs,4128914,Multiple fractures of ribs
DX04985,"Multiple fracture of involving four or more ribs, closed",78273,Closed fracture multiple ribs
DX04986,"Multiple fracture of unspecified ribs, closed",4128914,Multiple fractures of ribs
DX04986,"Multiple fracture of unspecified ribs, closed",78273,Closed fracture multiple ribs
DX04987,"Fracture of rib(s), sternum and thoracic spine",4053828,Fracture of thoracic vertebra
DX04987,"Fracture of rib(s), sternum and thoracic spine",4142905,Fracture of rib
DX04987,"Fracture of rib(s), sternum and thoracic spine",4302740,Fracture of sternum
DX04988,Fracture of thoracic vertebra,4053828,Fracture of thoracic vertebra
DX04989,"Fracture of T11 and T12 level,Closed",4013596,Closed fracture thoracic vertebra
DX04990,"Fracture of thoracic vertebra, level unspecified,Closed",4013596,Closed fracture thoracic vertebra
DX04991,Fracture of sternum,4302740,Fracture of sternum
DX04992,Fracture of rib,4142905,Fracture of rib
DX04993,"Fracture of rib, other than first rib,Closed",74188,Closed fracture of rib
DX04994,Multiple fracture of ribs,4128914,Multiple fractures of ribs
DX04995,"Multiple fracture of involving four or more ribs,Closed",78273,Closed fracture multiple ribs
DX04996,Sprain and strain of thoracic spine,315947,Thoracic back sprain
DX04996,Sprain and strain of thoracic spine,4280235,Strain of thoracic region
DX04997,Sprain and strain of ribs and sternum,441460,Late effect of sprain AND/OR strain without tendon injury
DX04997,Sprain and strain of ribs and sternum,81988,Sprain of sternum
DX04998,Sprain and strain of thoracic spine,315947,Thoracic back sprain
DX04998,Sprain and strain of thoracic spine,4280235,Strain of thoracic region
DX04999,Sprain and strain of ribs and sternum,4018734,Sprain of costal cartilage
DX04999,Sprain and strain of ribs and sternum,81988,Sprain of sternum
DX05000,Injury of nerves and spinal cord at thorax level,4054877,Injury of nerves and spinal cord at thorax level
DX05001,Other and unspecified injuries of thoracic spinal cord,438905,Sequelae of injury of spinal cord
DX05002,Injury of nerves and spinal cord at thorax level,4054877,Injury of nerves and spinal cord at thorax level
DX05003,Other and unspecified injuries of thoracic spinal cord,4094955,Laceration of thoracic cord
DX05004,Traumatic pneumothorax,4234083,Traumatic pneumothorax
DX05005,Traumatic hemothorax,4175167,Traumatic haemothorax
DX05006,Traumatic hemopneumothorax,4174885,Traumatic pneumothorax and haemothorax
DX05007,Lung contusion,4096643,Contusion of lung
DX05008,Traumatic pneumothorax,4234083,Traumatic pneumothorax
DX05009,Traumatic haemopneumothorax,4174885,Traumatic pneumothorax and haemothorax
DX05010,"Superficial injury of abdomen, lower back and pelvis",4056003,"Multiple superficial injuries of abdomen, lower back and pelvis"
DX05011,Contusion of lower back and pelvis,4152774,Contusion of lower back
DX05011,Contusion of lower back and pelvis,4154168,Pelvic injury
DX05012,Contusion of abdominal wall,196569,Contusion of abdominal wall
DX05013,Contusion of external genital organs,73065,"Contusion, genital organs"
DX05014,"Superficial injury of abdomen, lower back and pelvis",4053584,Superficial injury
DX05015,Contusion of lower back and pelvis,4152774,Contusion of lower back
DX05015,Contusion of lower back and pelvis,4154168,Pelvic injury
DX05016,Contusion of abdominal wall,196569,Contusion of abdominal wall
DX05017,Contusion of external genital organs,73065,"Contusion, genital organs"
DX05018,Fracture of lumbar spine and pelvis,4013613,Fracture of lumbar spine and/or pelvis
DX05019,Fracture of lumbar vertebra,4129394,Fracture of lumbar vertebra
DX05020,Compression fracure of lumbar spine,4140300,Compression fracture of lumbar spine
DX05021,"Fracture of L1 level, Closed",4013604,Closed fracture lumbar vertebra
DX05022,"Fracture of L2 level, Closed",4013604,Closed fracture lumbar vertebra
DX05023,"Fracture of lumbar vertebra, level unspecified, Closed",4013604,Closed fracture lumbar vertebra
DX05024,"Fracture of lumbar spine, level unspecified, Closed",4013604,Closed fracture lumbar vertebra
DX05025,"Fracture of sacrum, closed",4013160,Closed fracture sacrum
DX05026,"Fracture of ilium, closed",81141,Closed fracture of ilium
DX05027,"Fracture of acetabulum, closed",81696,Closed fracture of acetabulum
DX05028,"Fracture of pubis, closed",76240,Closed fracture of pubis
DX05029,Multiple fractures of lumbar spine and pelvis,4008356,Multiple fractures of lumbar spine and/or pelvis
DX05030,Fracture of lumbar spine and pelvis,4013613,Fracture of lumbar spine and/or pelvis
DX05031,"Fracture of pelvis, part unspecified, closed",77129,Closed fracture of pelvis
DX05032,Fracture of  lumbar vertebra,4129394,Fracture of lumbar vertebra
DX05033,"Fracture of L1 level, closed",4013604,Closed fracture lumbar vertebra
DX05034,"Fracture of L2 level, closed",4013604,Closed fracture lumbar vertebra
DX05035,"Fracture of lumbar vertebra, level unspecified, closed",4013604,Closed fracture lumbar vertebra
DX05036,Fracture of acetabulum,4276036,Fracture of acetabulum
DX05037,Multiple fractures of lumbar spine and pelvis,4008356,Multiple fractures of lumbar spine and/or pelvis
DX05038,"Fracture of pelvis, part unspecified, closed",77129,Closed fracture of pelvis
DX05039,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",132466,Lumbar sprain
DX05039,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",4044358,Dislocation of lumbar vertebra
DX05039,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",4115238,Lumbar strain
DX05039,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",435624,Dislocation of pelvis
DX05039,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",75670,Sprain pelvic ligament
DX05040,Traumatic rupture of lumbar intervertebral disc,4056591,Traumatic rupture of lumbar intervertebral disc
DX05041,Sprain and strain of lumbar spine,132466,Lumbar sprain
DX05042,Sprain and strain of lumbar spine,132466,Lumbar sprain
DX05043,Sprain and strain of lumbosacral [joint][ligament],4205399,Lumbosacral strain
DX05043,Sprain and strain of lumbosacral [joint][ligament],80225,Sprain of ligament of lumbosacral joint
DX05044,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,132466,Lumbar sprain
DX05044,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,4115238,Lumbar strain
DX05044,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,75670,Sprain pelvic ligament
DX05045,Traumatic rupture of lumbar intervertebral disc,4056591,Traumatic rupture of lumbar intervertebral disc
DX05046,Sprain and strain of lumbar spine,4115238,Lumbar strain
DX05047,Sprain and strain of lumbar spine,132466,Lumbar sprain
DX05048,Sprain and strain of lumbosacral [joint][ligament],4205399,Lumbosacral strain
DX05048,Sprain and strain of lumbosacral [joint][ligament],80225,Sprain of ligament of lumbosacral joint
DX05049,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,132466,Lumbar sprain
DX05049,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,4115238,Lumbar strain
DX05049,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,75670,Sprain pelvic ligament
DX05050,Other injury of lumbar spinal cord,438905,Sequelae of injury of spinal cord
DX05051,Injury of nerve root of lumbar and sacral spine,441722,"Late effect of injury to nerve roots, spinal plexus AND/OR other nerves of trunk"
DX05051,Injury of nerve root of lumbar and sacral spine,81195,Sacral nerve root injury
DX05052,Other injury of lumbar spinal cord,4095852,Injury of lumbar spine
DX05053,Injury of nerve root of lumbar and sacral spine,193641,Lumbar nerve root injury
DX05053,Injury of nerve root of lumbar and sacral spine,81195,Sacral nerve root injury
DX05054,Injury of spleen,4053272,Injury of spleen
DX05055,"Injury of liver or gallbladder, without open wound into cavity",193630,Injury of liver without open wound into abdominal cavity
DX05055,"Injury of liver or gallbladder, without open wound into cavity",443203,Gallbladder injury without open wound into cavity
