localcodename,concept_id,CONCEPT_NAME
소마토산 주 3mg,19136066,Somatostatin
씨제이0.9%생리식염주사액 1000ml,19079524,Sodium Chloride 9 MG/ML Injectable Solution
씨제이10%포도당주사액 500ml,36249710,Glucose 100 MG/ML Injection
아기오 과립 6G/PA,957797,Psyllium
엘미론 캅셀 100mg,924172,Pentosan Polysulfate 100 MG Oral Capsule
오베스틴 질 캅셀(수),19049082,Estriol 0.5 MG Vaginal Suppository
유시락스 10MG,40222636,Hydroxyzine Hydrochloride 10 MG Oral Tablet
이니시아 정 5mg 28T/PK,45775367,ulipristal acetate 5 MG Oral Tablet
이모튼캅셀 300MG,40254364,"avocado and soyabean oil, unsaponifiables"
인디고칼민,19017390,Indigotindisulfonate
자이프렉사 10mg 정(수),785821,olanzapine 10 MG Oral Tablet
케이디핀지속정 5mg,1353818,Felodipine 5 MG Extended Release Oral Tablet
케프라 정 500mg,711589,Levetiracetam 500 MG Oral Tablet
코푸 정,21603437,Opium derivatives and expectorants
토렘 정 10mg,942382,torsemide 10 MG Oral Tablet
토피솔 밀크로션 50g/TU,21602133,methylprednisolone aceponate
펜넬 캡슐,21600522,Liver therapy
피블라스트 스프레이 500mcg/VI,21602095,Other chemotherapeutics
하루날 디 정 0.2mg,924566,tamsulosin
Abilify Tab 2mg,19122479,aripiprazole 2 MG Oral Tablet
Adalat Oros Tab 60mg,19112981,Nifedipine 60 MG Extended Release Oral Tablet
Albumin Inj 20%(50ml),35605716,"Albumin Human, USP 200 MG/ML Injection"
Angeliq Tab(28T/P),19122182,drospirenone 2 MG / Ethinyl Estradiol 1 MG Oral Tablet
Aronamin C Plus Tab(원외),21600855,Vitamins with minerals
Asthterol Tab 10mg,19004167,bambuterol 10 MG Oral Tablet
Avelox Inj 400mg/250ml,1716903,moxifloxacin
Bidoxin Inj 50mg/1ml,19005046,pyridoxine
Bleocin Inj 15mg,1329241,Bleomycin
Bonaling-A Tab 50mg,19020367,Dimenhydrinate 50 MG Oral Tablet
Brufen Syr 20mg/ml,19019050,Ibuprofen 20 MG/ML Oral Suspension
Cardura-XL 4mg,1363086,Doxazosin 4 MG Extended Release Oral Tablet
CiTUS Dry Syr 1g/Pak,21603355,pranlukast
Clarityne Tab 10mg,1107882,Loratadine 10 MG Oral Tablet
Clexane 60mg/0.6ml/PFS,42902906,Enoxaparin sodium 100 MG/ML Prefilled Syringe
Cymbalta Cap 30mg,19122148,duloxetine 30 MG Delayed Release Oral Capsule
Depas Tab 0.5mg,21604584,etizolam
Diazepam Tab 5mg,723042,Diazepam 5 MG Oral Tablet
Efexor XR 75mg,19103819,venlafaxine 75 MG Extended Release Oral Capsule
Gemzar Inj 200mg,35603172,gemcitabine 200 MG Injection
GlyPRESSIN Inj 1mg,21065301,terlipressin 1 MG Injection
Hepavax Gene 1ml TF(성인용),46275232,Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injection
Isoptin SR Tab 240mg,40171884,Verapamil hydrochloride 240 MG Extended Release Oral Tablet
Ketoracin Tab 10mg,19133853,Ketorolac Tromethamine 10 MG Oral Tablet
Lidotop Cataplasma 700mg(5매/P),43138833,Lidocaine 700 MG Transdermal Patch
Lipidil Cap 200mg,19077245,Fenofibrate 200 MG Oral Capsule
MagneSIUM Inj 10%  2g/20ml,42483178,Magnesium Sulfate 100 MG/ML Injectable Solution
Meptin Tab 25mcg,19028982,Procaterol 0.025 MG Oral Tablet
Methysol Inj 500mg,35606538,Methylprednisolone 500 MG Injection
MgO Tab.500mg 삼천당,993732,Magnesium Oxide 500 MG Oral Tablet
Millisrol Inj 5mg/10ml,19079051,Nitroglycerin 0.5 MG/ML Injectable Solution
Minoxidil Tab 5mg,1309071,Minoxidil 5 MG Oral Tablet
Nephrosteril 250ml/Bot,19124969,Amino Acids
Nitroglycerin Tab 0.6mg 하나,19019337,Nitroglycerin 0.6 MG Sublingual Tablet
Novolet 30/70 (3cc/Pen),42903059,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Prefilled Syringe"
Novonorm Tab 0.5mg,19023425,repaglinide 0.5 MG Oral Tablet
Pacetin Inj 1g,46287363,Cefoxitin 1000 MG Injection
Preda Tab 1mg(30T/PAK)(원외),1548198,Estradiol 1 MG Oral Tablet
Premarin Tab 0.625mg,19077083,"Estrogens, Conjugated (USP) 0.625 MG Oral Tablet"
Progynova Tab 2mg(21T/PAK),1548195,Estradiol
Remeron Soltab 30mg,19070748,Mirtazapine 30 MG Disintegrating Oral Tablet
Smecta Susp(ml),21600637,diosmectite
Solian Tab 200mg,19057609,Amisulpride 200 MG Oral Tablet
Succicholine Inj 100mg/2ml,836208,Succinylcholine
Taflotan Opth. Sol 0.0015%(원외),42708247,tafluprost 0.015 MG/ML Ophthalmic Solution
Trileptal 150 Film Coating Tab,718127,oxcarbazepine 150 MG Oral Tablet
UBAcsin Inj 500+250mg,21602862,ampicillin and enzyme inhibitor
Ultravist 300 Inj 150ml(조영제),19003206,iopromide
Ursa Tab 100mg,988095,Ursodeoxycholate
Vacrax Oint 5g,1703742,Acyclovir 0.05 MG/MG Topical Ointment
Vioxx Tab 12.5mg,1189760,rofecoxib 12.5 MG Oral Tablet
Visanne Tab 2mg(28T/PAK)(원외),45775363,dienogest 2 MG Oral Tablet
Zofran Tab.8mg,19079171,Ondansetron 8 MG Oral Tablet
(수)디티아이씨 100MG,1311409,Dacarbazine
감마글로불린 주 1.65g/10ml/VI,19117912,Immunoglobulin G
뉴로카바-피지캡슐 150mg,19112670,pregabalin 150 MG Oral Capsule
뉴론틴 정 800mg,19077571,gabapentin 800 MG Oral Tablet
니조랄 크림 15G,985708,Ketoconazole
데노신 주 90mg/30ml,46234163,Adenosine 3 MG/ML Injection
데오크레 시럽,19079730,Theophylline 5.33 MG/ML Oral Solution
덱코실 안연고 3G,43166939,Dexamethasone 0.001 MG/MG / Neomycin 3.5 IU/MG / Polymyxin B 6 IU/MG Ophthalmic Ointment
루카신 주 750mg/VI,21602862,ampicillin and enzyme inhibitor
리센플러스 정,45893276,risedronic acid and colecalciferol
암포젤엠 15ML,21600069,ordinary salt combinations
압노바비스쿰 큐 0.02mg,21603726,Other plant alkaloids and natural products
캐롤에프 시럽,21603984,"ibuprofen, combinations"
페네피린 코약 0.5% 10ml,1135766,Phenylephrine
퓨레곤 주 100IU,19101715,follitropin beta 200 UNT/ML Injectable Solution
Abnobaviscum A Inj 0.02mg/1ml,21603726,Other plant alkaloids and natural products
Aminoven 6% 200ml/Bot,19124969,Amino Acids
ANTITHROMBIN III(SK) Inj 500unit,1436169,Antithrombin III
Aspirin Direct Chew Tab 500mg,1112896,Aspirin 500 MG Oral Tablet
Atra Inj 25mg,40173644,Atracurium Besylate 10 MG/ML Injectable Solution
Beecom hexa Inj 2ml,21600830,"Vitamin B-complex, plain"
Butophan Inj 2mg,40168604,Butorphanol Tartrate 2 MG/ML Injectable Solution
Cycrin Tab 2.5mg(원외),40224812,medroxyprogesterone acetate 2.5 MG Oral Tablet
Cytarabine Inj 2g/20ml,1311104,Cytarabine 50 MG/ML Injectable Solution
Effcil Inj.250mg,955641,Fluorouracil 50 MG/ML Injectable Solution
Estracyt Cap 140mg,19077060,Estramustine 140 MG Oral Capsule
Facnyne Inj 250unit,19115176,factor IX 25 UNT/ML Injectable Solution
Influenza 0.25ml(소아/GC플루) Vacc ,43532842,"Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML Prefilled Syringe"
K-1 Tab 5mg,19019630,Vitamin K 1 5 MG Oral Tablet
Mezactam Inj 0.5g,1715117,Aztreonam
MOnopril Tab 20mg(원외),40163760,Fosinopril Sodium 20 MG Oral Tablet
Monotaxel Inj 20mg/1ml,1315942,docetaxel
Nystatin Tab,19079133,Nystatin 500000 UNT Oral Tablet
Oxapla Inj 100mg,1318011,oxaliplatin
Sayme Tab(원외),19064880,S-Adenosylmethionine 200 MG Oral Tablet
Standro Inj 1ml,21602656,"papaverine, combinations"
(수)티가손 10MG,929639,Acitretin 10 MG Oral Capsule
(수)힐론,787787,hyaluronate
5% DW 200ml/Bot,19076324,Glucose 50 MG/ML Injectable Solution
5% DW 500ml/Bot (약국용),19076324,Glucose 50 MG/ML Injectable Solution
가스터디정 20mg,19077241,Famotidine 20 MG Oral Tablet
겔마 현탄액 10G/포,43158250,dimethicone 0.3 MG/MG / guaiazulene 0.0004 MG/MG Oral Gel
근화 스피로노락톤 25MG,19079658,Spironolactone 25 MG Oral Tablet
근화카리메트산 5g/PA,45775570,polystyrene sulfonate
노보래피드플렉스펜주100IU/ml(*3ml),46234050,"Insulin, Aspart, Human 100 UNT/ML Pen Injector"
놀텍 정 10mg,21600109,Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)
디트루시톨정 2MG,40163789,tolterodine tartrate 2 MG Oral Tablet
람노스 캡슐 250mg,19000811,Lactobacillus casei rhamnosus
레나라 정 2.5mg,19022830,letrozole 2.5 MG Oral Tablet
마이신 120만,21602848,benzathine benzylpenicillin
모티리톤 정 30mg,21600128,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS
세파졸린 주 1g/VI,46287338,Cefazolin 1000 MG Injection
세프질 시럽 25mg/ml,19074936,cefprozil 25 MG/ML Oral Suspension
심비코트 터부헬러160/4.5mcg(60dose),42902748,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
씨제이0.9%생리식염주사액 100ml,19079524,Sodium Chloride 9 MG/ML Injectable Solution
씨제이아벨탄 정 150mg,19022948,irbesartan 150 MG Oral Tablet
아리셉트 에비스정 10mg,40223766,Donepezil hydrochloride 10 MG Disintegrating Oral Tablet
알말 정 5mg,21601698,Alpha and beta blocking agents
오논 캅셀,21603355,pranlukast
오르필 주 300mg/3ml,40237993,Valproic Acid 100 MG/ML Injectable Solution
이트라 정 100mg,19106152,Itraconazole 100 MG Oral Tablet
이피에스 주 150MG/7.5ML/V,19077215,Etoposide 20 MG/ML Injectable Solution
인반즈 주 1g/VI,35606488,ertapenem 1000 MG Injection
자렐토 정 15mg,40244444,rivaroxaban 15 MG Oral Tablet
콤비글라이즈서방정 5/500mg,40231402,Metformin hydrochloride 500 MG / saxagliptin 5 MG Extended Release Oral Tablet
트리아핀 정 2.5/2.5mg,19101748,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet
포사맥스정 70MG,40173612,Alendronic acid 70 MG Oral Tablet
포스텐 주 20ml,19027362,potassium phosphate
피타바스 정 2mg,40165642,pitavastatin 2 MG Oral Tablet
Abcertin Inj 200unit,35604073,imiglucerase 200 UNT Injection
Atacand tab 16mg,1351583,candesartan cilexetil 16 MG Oral Tablet
AugMEX 625mg Tab,1713694,Amoxicillin 500 MG / Clavulanate 125 MG Oral Tablet
Basen Tab 0.2mg,21600778,voglibose
BCG Vacc.(피내용)(다회용) Inj,19015423,BCG Vaccine
Brexin Tab 10mg,1146847,Piroxicam 10 MG Oral Tablet
Cefmetazole Inj 1g,19072255,Cefmetazole
Cefotaxime Inj 0.5g(CJ),19074905,Cefotaxime 500 MG Injection
Cetam Inj 1g,21602881,ceftezole
Clanza-S Soft Cap 100mg(원외),19029393,aceclofenac
Cozaar Tab 100mg,40185276,Losartan Potassium 100 MG Oral Tablet
Cozaar Tab 50mg,40185304,Losartan Potassium 50 MG Oral Tablet
Diamicron MR 30mg,19101729,Gliclazide 30 MG Extended Release Oral Tablet
Diphereline PR Inj 11.25mg,1343039,Triptorelin
Ephedrine Inj 4% 40mg/1ml,1143374,Ephedrine
Factive Tab,19124327,gemifloxacin 320 MG Oral Tablet
Fleet Phospho-Soda 90ml,991732,"Sodium Phosphate, Dibasic 180 MG/ML / Sodium Phosphate, Monobasic 480 MG/ML Oral Solution"
Folin Tab 1mg,19077513,Folic Acid 1 MG Oral Tablet
Furtulone Cap 100mg,21601434,Pyrimidine analogues
Gardasil(아주대학생) Inj 0.5ml,42899116,Human Papillomavirus
Gatiflo Tab 200mg,19077575,gatifloxacin 200 MG Oral Tablet
Gliatilin Soft Cap,21604814,choline alfoscerate
Hycodone Tab 5/325mg,40162515,Acetaminophen 325 MG / Hydrocodone Bitartrate 5 MG Oral Tablet
Lefocin Inj 500mg/100ml,46287441,Levofloxacin 5 MG/ML Injection
Lidocaine Inj.1%(4ml),40227012,Lidocaine Hydrochloride 10 MG/ML Injectable Solution
M.V.H. Inj,21014096,Multivitamin preparation
Maxitrol 안연고 3.5g,43166939,Dexamethasone 0.001 MG/MG / Neomycin 3.5 IU/MG / Polymyxin B 6 IU/MG Ophthalmic Ointment
Mevan(처치용) Inj 400mg/20ml,40227177,Mepivacaine Hydrochloride 20 MG/ML Injectable Solution
MG TNA Peri 960ml,21601159,combinations
Miacalcic Nasal spray 100,19061140,salmon calcitonin 100 UNT/ACTUAT Nasal Spray
Mobic Cap 15mg(원외),19103397,meloxicam 15 MG Oral Capsule
Neoplatin Inj 450mg/45ml,1344909,Carboplatin 10 MG/ML Injectable Solution
Oncotice Inj 12.5mg,21165021,"BCG, Live, Tice Strain 12.5 MG Injectable Solution"
Oramedy Oint 6g,40233964,Triamcinolone Acetonide 0.001 MG/MG Topical Ointment
Oxycontin CR 80mg,40232769,Oxycodone Hydrochloride 80 MG Extended Release Oral Tablet
Sacbio-S Cap.,991855,Saccharomyces boulardii
Septrin Tab,1836433,Sulfamethoxazole 400 MG / Trimethoprim 80 MG Oral Tablet
Tamipool Inj ,21014096,Multivitamin preparation
Torem Tab 5mg,942385,torsemide 5 MG Oral Tablet
Triamcinolone Inj 50mg/5ml,40234030,Triamcinolone Acetonide 10 MG/ML Injectable Suspension
Trihexin Tab 2mg,40174052,Trihexyphenidyl Hydrochloride 2 MG Oral Tablet
Water for Inj 1L(PP)(관류용),19012705,Water 1000 MG/ML Irrigation Solution
Xyzal Sol 0.5mg/ml,40163626,levocetirizine dihydrochloride 0.5 MG/ML Oral Solution
ZYPREXA Zydis Tab 10mg,19079152,olanzapine 10 MG Disintegrating Oral Tablet
글리티브필름코팅정100mg,19102501,imatinib 100 MG Oral Tablet
다이아비네스정 250MG,1594976,Chlorpropamide 250 MG Oral Tablet
동아후루마크정 100MG,1743222,Enoxacin
락티케어제마지스로션0.25% 60g,19104872,prednicarbate 0.0025 MG/MG Topical Ointment
리브감마 주 3000mg/60ml/VI,19027390,"Immunoglobulin G, Human 50 MG/ML Injectable Solution"
아나스토 정 1mg,1348267,anastrozole 1 MG Oral Tablet
알타민 250MG,19019524,Penicillamine 250 MG Oral Capsule
압노바비스쿰 에이 주사액 20mg,21603726,Other plant alkaloids and natural products
에피듀오 겔 15g/TU,981807,adapalene 0.001 MG/MG / Benzoyl Peroxide 0.025 MG/MG Topical Gel
클로피린 캡슐,21601005,combinations
Abnobaviscum A Inj 0.2mg/1ml,21603726,Other plant alkaloids and natural products
Aerane,782047,Isoflurane 999 MG/ML Inhalant Solution
Cerebyx Inj 750mg/10ml,35602750,Fosphenytoin sodium 75 MG/ML Injection
Cilostan CR Tab 200mg,1350310,cilostazol
Climen Tab(21T/PAK)(원외),21602617,cyproterone and estrogen
Clotinab Inj 10mg/5ml,19047423,abciximab
Diaxen Cr 0.075% 20g,939902,Capsaicin 0.75 MG/ML Topical Cream
Doxederm Cr 30g,40224909,Doxepin Hydrochloride 50 MG/ML Topical Cream
Green Eight Inj 250IU,21036297,Factor VIII 250 IU Injection
Histobulin Inj ,21601275,combinations
HS 500ml/Bag,21601161,electrolytes
K-Gambrosol trio 10 (2L/TB),21601191,PERITONEAL DIALYTICS
LivaLO Tab 4mg(원외),40165646,pitavastatin 4 MG Oral Tablet
Livostin Nasal Spray,19021860,levocabastine 0.5 MG/ML Nasal Spray
Maxipime Inj 0.5g,46287358,cefepime 500 MG Injection
Mircera 75mcg/0.3ml/PFS,42903176,Methoxy polyethylene glycol-epoetin beta 0.25 MG/ML Prefilled Syringe
Nadixa Cr 1% 10g(원외),45893527,nadifloxacin
Nizoral shamp(100ml),19008700,Ketoconazole 20 MG/ML Medicated Shampoo
Novo Seven 120KIU(무상),21601068,eptacog alfa (activated)
Premina Tab 0.3mg(30T/PAK)(원외),19018977,"Estrogens, Conjugated (USP) 0.3 MG Oral Tablet"
Progynova Tab 1mg 28T/PAK(원외),40181755,estradiol valerate 1 MG Oral Tablet
Pulcan Cap 250mg,40165202,Procainamide Hydrochloride 250 MG Oral Capsule
Rosiden Prefilled Inj 20mg,1146882,Piroxicam 20 MG/ML Injectable Solution
Topamax Sprinkle Cap 50mg(원외),742308,topiramate 50 MG Oral Capsule
UbacSIN Inj 1+0.5g,46275616,Ampicillin 1000 MG / Sulbactam 500 MG Injection
(마)알펜타닐 주 2ml/AM(하나),19059528,Alfentanil
(마)알펜타닐 주사 0.05% 2ml,19059528,Alfentanil
(조)티 에이취 에이 2% 10ML,40184414,Homatropine hydrobromide 20 MG/ML Ophthalmic Solution
(조)티-에이티 1% 10ML,40243447,Atropine Sulfate 10 MG/ML Ophthalmic Solution
0.3% 토브라 점안액,902741,Tobramycin 3 MG/ML Ophthalmic Solution
0.9% NS (30ml)(40A/box),19079524,Sodium Chloride 9 MG/ML Injectable Solution
10%포도당가엔에이.케이주2 1L,42483074,Glucose / Potassium Chloride / Sodium Chloride Injection
20% Mannitol 100ml/Bag,42628890,Mannitol 200 MG/ML Injection
5% DW 100ml/Bot (약국용),19076324,Glucose 50 MG/ML Injectable Solution
가트린 주 10mg/2ml/AM,19057690,Gallamine
과립 카리메트 5g/pack,45775570,polystyrene sulfonate
뉴론틴 캅셀 300mg,19077548,gabapentin 300 MG Oral Capsule
뉴오랄 100mg,19082899,Cyclosporine 100 MG Oral Capsule
다이크로짇 정 25mg,19078106,Hydrochlorothiazide 25 MG Oral Tablet
대원돔페리돈현탁액,19062181,Domperidone 1 MG/ML Oral Suspension
데파코트 서방정 500mg,40238256,Divalproex Sodium 500 MG Extended Release Oral Tablet
레보펙신 정 500mg,1742255,Levofloxacin 500 MG Oral Tablet
레스타시스 점안액0.05%,19010551,Cyclosporine 0.5 MG/ML Ophthalmic Suspension
리도탑 카타플라스마 700mg 1매,43138833,Lidocaine 700 MG Transdermal Patch
리트모놈 정 300mg,40165148,Propafenone Hydrochloride 300 MG Oral Tablet
메리움 정 0.5mg (향),21604565,Benzodiazepine derivatives
메치코발 정 0.5mg,19107255,mecobalamin 0.5 MG Oral Tablet
베이슨 정 0.3mg,21600778,voglibose
벨록사 주 100mg/VI,35604084,oxaliplatin 100 MG Injection
부광더모픽스 겔 100g/BT,19062961,sertaconazole 20 MG/ML Topical Cream
비타민-씨정 50MG,19073643,Ascorbic Acid 50 MG Oral Tablet
스프렌딜 정 5mg,1353818,Felodipine 5 MG Extended Release Oral Tablet
신풍어린이용아스피린 100mg,1113143,Aspirin 100 MG Oral Tablet
아보다트연질캡슐 0.5mg,989485,Dutasteride 0.5 MG Oral Capsule
아타칸 정 16mg,1351583,candesartan cilexetil 16 MG Oral Tablet
아타칸플러스 정 16/12.5mg,974702,candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
알맥스 현탁액 15ml/PA,21600071,almagate
알포린 750MG,46287419,Cefuroxime 750 MG Injection
오르필서방정 300mg,42479243,Valproate 300 MG Extended Release Oral Tablet
제일탄산수소나트륨주사액 20ML,939534,Sodium Bicarbonate 1 MEQ/ML Injectable Solution
졸로푸트 정 50mg,739209,Sertraline 50 MG Oral Tablet
카이로케인 주 50mg/10ml/AM,40226929,Levobupivacaine hydrochloride 5 MG/ML Injectable Solution
코티소루 주 100mg/VI,975505,Hydrocortisone 100 MG Injection
큐란 정 300mg,961082,Ranitidine 300 MG Oral Tablet
클라로마 정 500mg,1750562,Clarithromycin 500 MG Oral Tablet
타고시드 주 200MG,21172842,Teicoplanin 200 MG Injection
파스틱 정 90mg,19107110,nateglinide 90 MG Oral Tablet
판토록 정 20mg,948079,pantoprazole 20 MG Delayed Release Oral Tablet
하루날 캅셀 0.2mg,924566,tamsulosin
A Fluid 1L/Bag,36249688,Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injection
Advantan 크림 10g,21602133,methylprednisolone aceponate
Allegra Tab 180mg,40223815,Fexofenadine hydrochloride 180 MG Oral Tablet
Alvesco Inhaler 160,42902623,ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler
Aricept Tab 5mg,40223778,Donepezil hydrochloride 5 MG Oral Tablet
Biscan-N Cap,21600669,lactic acid producing organisms
Cadil Tab 2mg,1363058,Doxazosin 2 MG Oral Tablet
Carol-F Tab,19078461,Ibuprofen 200 MG Oral Tablet
Citicoline Inj 250mg,19011181,Citicoline 125 MG/ML Injectable Solution
Cravit Inj 250mg/50ml,46287441,Levofloxacin 5 MG/ML Injection
Daivobet Oint 60g,908951,Betamethasone 0.0005 MG/MG / calcipotriene 0.00005 MG/MG Topical Ointment
Diflucan Inj 100mg/50ml,35605310,Fluconazole 2 MG/ML Injection
Diovan Tab 160mg,19096678,valsartan 160 MG Oral Tablet
Elocyn Cr. 10g,905236,mometasone furoate 1 MG/ML Topical Cream
Eloxatin Inj 50mg/10ml,35603927,oxaliplatin 5 MG/ML Injection
ENBREL Inj 50mg/1ml/PFS,42902836,Etanercept 50 MG/ML Prefilled Syringe
Eruvin Inj 0.2mg/1ml,35605516,Methylergonovine Maleate 0.2 MG/ML Injection
Euvax B Inj 0.5ml,528325,Hepatitis B Surface Antigen Vaccine 0.02 MG/ML Injectable Suspension
Fosamax Plus D Tab 70mg/5600,40173609,Alendronic acid 70 MG / Cholecalciferol 5600 UNT Oral Tablet
Fostase Tab,21600698,"DIGESTIVES, INCL. ENZYMES"
Galantase Pow,21600703,tilactase
Glinib Tab 400mg,19102502,imatinib 400 MG Oral Tablet
Glucophage Tab 250mg,19106521,Metformin 250 MG Oral Tablet
Glycopyrrolate Tab 1mg,963355,Glycopyrrolate 1 MG Oral Tablet
Hycamtin Inj 4mg,36249275,Topotecan 4 MG Injection
Instilla Gel 11ml,40023874,Chlorhexidine / Lidocaine Urethral Gel
Inteban Spansule 25mg,1178727,Indomethacin 25 MG Extended Release Oral Capsule
Iodosorb Oint 10g,19105175,cadexomer iodine 0.5 MG/MG Topical Ointment
K-20 NS 100ml(엔에이.케이 200),21083968,Potassium Chloride 15 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution
Lidocaine Inj 2% 400mg/20ml,40227049,Lidocaine Hydrochloride 20 MG/ML Injectable Solution
Lipilou Tab 10mg,1545997,atorvastatin 10 MG Oral Tablet
Meicelin Inj 0.5g,40255560,cefminox
Mesocan Cap 50mg,19113045,Heparinoids
Monopril Tab 10mg(원외),40163753,Fosinopril Sodium 10 MG Oral Tablet
Mycin Inj 120만unit,21602848,benzathine benzylpenicillin
Mylanta A Tab.,19082312,Aluminum Hydroxide 200 MG / Magnesium Hydroxide 200 MG / Simethicone 20 MG Chewable Tablet
Neuromed Tab 800mg,19106778,oxiracetam 800 MG Oral Tablet
Newdizime Inj 1g,19028286,cefodizime
Optiray 320 Inj 150ml(조영제),21114216,ioversol 678 MG/ML Injection
Pantoloc Tab 20mg,948079,pantoprazole 20 MG Delayed Release Oral Tablet
Penicillin-G Potassium Inj 500만unit,1728416,Penicillin G
Pranol Tab 40mg,40163342,Propranolol Hydrochloride 40 MG Oral Tablet
Proscar Tab 5mg,19077375,Finasteride 5 MG Oral Tablet
Singulair Tab 10mg,19023368,montelukast 10 MG Oral Tablet
Tamoxifen Tab 20mg(원외),1436683,Tamoxifen 20 MG Oral Tablet
Tapocin Inj 200mg,21172842,Teicoplanin 200 MG Injection
UTROGESTAN Soft Cap 100mg,19067291,Progesterone 100 MG Oral Capsule
광명프로치온 아마이드 125MG/정,19135812,Prothionamide
님벡스 주 5mg/2.5ml/AM,19016315,Cisatracurium 2 MG/ML Injectable Solution
데포메도롤 리도카인 40MG,42902110,methylprednisolone acetate 40 MG/ML Injectable Suspension
리드로퀸 정 150mg,40174486,risedronate sodium 150 MG Oral Tablet
바이라미드 캡슐 200mg,1762735,Ribavirin 200 MG Oral Capsule
아포리바 정 10mg,40168220,adefovir dipivoxil 10 MG Oral Tablet
압노바비스쿰 큐 20mg,21603726,Other plant alkaloids and natural products
제일아트로핀황산염주사액 10mg/20ml,40243420,Atropine Sulfate 0.5 MG/ML Injectable Solution
젬시트 주 1g/VI,1314924,gemcitabine
프릴리지 정 60mg,21602665,dapoxetine
하원 티클로피딘 정 250mg,19079773,Ticlopidine Hydrochloride 250 MG Oral Tablet
헵세라 정 10mg(3년이후),40168220,adefovir dipivoxil 10 MG Oral Tablet
Alostin Inj 10mcg/2ml/PFS,1381509,Alprostadil 0.005 MG Injection
Climen 28(28T/P)(원외),21602617,cyproterone and estrogen
FurTMAn Inj 2ml,19075334,chromic chloride 0.0513 MG/ML / Copper Sulfate 3.93 MG/ML / manganese sulfate 1.54 MG/ML / Zinc Sulfate 22 MG/ML Injectable Solution
Garcon Inj 1mg,19077652,Glucagon 1 MG Injection
Grandpaze-F Tab,21600128,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS
GreenMono Inj 250unit,21036297,Factor VIII 250 IU Injection
HS 1L/BOT(수술실용),21601162,electrolytes with carbohydrates
HumaLOG 카트리지 50Mix 300unit/3ml,42902945,"Insulin Lispro 50 UNT/ML / Insulin, Protamine Lispro, Human 50 UNT/ML Pen Injector"
Ketek Tab 400mg,19101672,telithromycin 400 MG Oral Tablet
Minoxyl 3% 60ml(원외),1309068,Minoxidil
Mixtard 30HM Inj 1000unit/10ml,19078603,"insulin human, isophane 70 UNT/ML / Regular Insulin, Human 30 UNT/ML Injectable Suspension"
Nidran Inj 50mg,19135793,Prednimustine
Orfil Long Cap 300mg,745466,Valproate
Otrivin Nasal Spray 0.05%,19101612,xylometazoline 0.5 MG/ML Nasal Spray
Pluscal Tab 950mg(원외),19058574,Calcium Citrate 950 MG Oral Tablet
Premarin Vaginal Cr 42.5g,19125519,"Estrogens, Conjugated (USP) 0.625 MG/ML Vaginal Cream"
Recormon 2000IU/PFS,19001311,epoetin beta
Requip Tab 5mg,713854,ropinirole 5 MG Oral Tablet
Solotop Can 300ml(조영제),19011331,Barium Sulfate
Symbicort Turbuhaler 320/9mcg 60dose,43146496,Budesonide 0.32 MG / formoterol 0.009 MG Dry Powder Inhaler
Terramycin vag. Tab 100mg,19105436,Oxytetracycline 100 MG Vaginal Suppository
Urotar Inj 50mg,36249935,Protamine Sulfate (USP) 10 MG/ML Injection
Vinolbine Inj ,35605200,vinorelbine 10 MG/ML Injection
(마취)프레조폴 주 2% 50ml(1000mg/50ml/VI),753627,Propofol 20 MG/ML Injectable Suspension
0.9% NS 50ml/POT (약국용),19079524,Sodium Chloride 9 MG/ML Injectable Solution
3-TC Tab 150mg,1704186,Lamivudine 150 MG Oral Tablet
노바스크 정 5mg,1332419,Amlodipine 5 MG Oral Tablet
대웅프라놀 40MG,40163342,Propranolol Hydrochloride 40 MG Oral Tablet
대한 염산에피네프린 주 1mg/1ml/AM,19076899,Epinephrine 1 MG/ML Injectable Solution
동아페르디핀 주 10mg/10ml/AM,21030573,Nicardipine 1 MG/ML Injection
딜라트렌에스알캡슐 32mg,1346823,carvedilol
리큅피디 정 4mg,19134936,ropinirole 4 MG Extended Release Oral Tablet
메디락디에스장용캅셀,21600669,lactic acid producing organisms
메디락에스장용캅셀,21603339,doxofylline
메타데이트CD서방캡슐 20mg,40236439,Methylphenidate Hydrochloride 20 MG Extended Release Oral Capsule
삼아 아토크건조시럽 0.5G,1196677,formoterol
